AddressRowidObject,       ParentId      ,       AddressLastModifiedTimestamp    ,       AddressTypeCode ,       AddressPreferenceTypeCode       ,       AddressLine1,AddressLine2    ,       City    ,       State   ,       PostalCode,       SoftDeleteIndicator     ,       SoftDeleteTimestamp
8390,43,2014-02-14T21:22:39Z,MAIL,,87 East Terrace,,Fort Worth,TX,76198,,
8391,136,2014-12-29T06:17:10Z,RES,,072 Dottie Terrace,,Philadelphia,PA,19120,,
8392,98,2014-12-30T21:14:17Z,RES,,92113 Continental Court,,Fresno,CA,93704,,
8393,723,2014-09-23T13:31:15Z,MAIL,,4 Fuller Parkway,,Tampa,FL,33661,,
8394,48,2014-06-15T19:04:40Z,RES,,615 Onsgard Trail,,Flushing,NY,11355,,
8395,856,2014-10-07T01:09:34Z,RES,,28 Sauthoff Drive,,New York City,NY,10125,,
8396,483,2014-07-24T15:07:02Z,MAIL,,8349 Crownhardt Point,,El Paso,TX,79940,,
8397,798,2014-11-11T13:48:33Z,RES,,25 Glendale Alley,,Saint Louis,MO,63136,,
8398,203,2014-03-27T04:47:00Z,RES,,5535 Eastwood Terrace,,Colorado Springs,CO,80920,,
8399,758,2014-09-24T17:32:08Z,RES,,3 Randy Terrace,,Colorado Springs,CO,80930,,
8400,68,2014-10-02T13:30:05Z,RES,,47 Fieldstone Circle,,Brooklyn,NY,11210,,
8401,448,2014-10-23T01:42:05Z,RES,,7717 Eastlawn Center,,Louisville,KY,40220,,
8402,899,2014-05-05T03:54:40Z,RES,,9 Northwestern Junction,,Cedar Rapids,IA,52405,,
8403,785,2014-12-05T17:45:40Z,MAIL,,9 International Hill,,West Hartford,CT,06127,,
8404,514,2015-01-12T23:09:04Z,MAIL,,60 Mayfield Place,,Long Beach,CA,90847,,
8405,550,2014-07-08T08:27:25Z,MAIL,,0 Katie Trail,,Fresno,CA,93794,,
8406,427,2014-08-04T08:18:41Z,MAIL,,73 Hanover Point,,Wichita,KS,67236,,
8407,323,2014-05-28T04:21:48Z,RES,,6 Lake View Trail,,Philadelphia,PA,19109,,
8408,191,2014-10-08T09:17:14Z,MAIL,,31 Twin Pines Alley,,Lexington,KY,40581,,
8409,965,2014-07-08T17:54:07Z,MAIL,,9317 Grim Place,,Austin,TX,78749,,
8410,364,2014-09-04T04:14:55Z,MAIL,,7798 Mariners Cove Terrace,,Los Angeles,CA,90040,,
8411,231,2014-06-07T16:48:06Z,MAIL,,351 Debra Junction,,Columbia,SC,29220,,
8412,898,2014-04-28T18:28:51Z,MAIL,,131 Thompson Court,,Austin,TX,78764,,
8413,693,2014-10-23T07:47:12Z,RES,,5 Hovde Alley,,Billings,MT,59105,,
8414,759,2014-10-27T17:14:17Z,RES,,4697 Sherman Point,,Seattle,WA,98127,,
8415,643,2014-01-28T08:49:45Z,RES,,0 Eastwood Center,,Johnson City,TN,37605,,
8416,54,2014-12-26T13:17:34Z,MAIL,,5520 Scott Avenue,,Baton Rouge,LA,70805,,
8417,575,2014-11-30T11:36:08Z,RES,,4169 Annamark Center,,North Little Rock,AR,72118,,
8418,234,2014-01-22T23:24:44Z,MAIL,,97679 Golden Leaf Drive,,Macon,GA,31296,,
8419,44,2014-04-25T17:19:45Z,RES,,57419 Springview Way,,Charleston,WV,25356,,
8420,561,2014-04-09T12:36:40Z,MAIL,,3539 Kings Plaza,,Amarillo,TX,79176,,
8421,940,2014-08-09T15:02:14Z,MAIL,,23 Delladonna Parkway,,Philadelphia,PA,19146,,
8422,478,2014-05-12T08:24:09Z,RES,,99495 Maple Wood Pass,,Columbus,OH,43210,,
8423,411,2014-03-09T20:00:17Z,RES,,5 2nd Plaza,,Norwalk,CT,06859,,
8424,149,2014-01-18T10:39:12Z,MAIL,,561 Northwestern Alley,,New Haven,CT,06538,,
8425,652,2014-05-01T14:49:08Z,MAIL,,10945 Loftsgordon Drive,,Jacksonville,FL,32277,,
8426,181,2014-03-31T16:11:45Z,RES,,046 Talisman Street,,Atlanta,GA,31196,,
8427,209,2014-10-30T03:43:36Z,MAIL,,19 Norway Maple Alley,,Atlanta,GA,31136,,
8428,435,2014-05-26T05:48:27Z,MAIL,,4 Mcbride Park,,Duluth,GA,30096,,
8429,136,2014-05-30T21:35:06Z,MAIL,,1934 Eliot Junction,,Amarillo,TX,79118,,
8430,480,2014-09-08T18:57:06Z,MAIL,,13 Marcy Park,,Chicago,IL,60652,,
8431,877,2014-01-31T20:37:39Z,MAIL,,8 Judy Court,,Arlington,VA,22225,,
8432,44,2014-04-16T06:52:15Z,RES,,47861 Elmside Drive,,El Paso,TX,88535,,
8433,370,2014-07-21T06:29:52Z,RES,,9197 Stone Corner Street,,Tampa,FL,33615,,
8434,594,2014-09-14T05:30:03Z,MAIL,,1084 Farwell Drive,,Bonita Springs,FL,34135,,
8435,532,2014-05-05T14:46:32Z,MAIL,,95171 Sauthoff Street,,San Francisco,CA,94126,,
8436,450,2014-04-05T01:45:36Z,MAIL,,795 Kenwood Trail,,Denver,CO,80209,,
8437,24,2014-11-09T11:49:03Z,MAIL,,380 Clarendon Plaza,,Olympia,WA,98516,,
8438,515,2014-05-08T14:46:52Z,RES,,114 Westport Crossing,,Saint Louis,MO,63167,,
8439,659,2014-08-28T08:35:50Z,MAIL,,99324 Lakewood Center,,San Antonio,TX,78250,,
8440,441,2014-10-05T23:40:25Z,RES,,87 Sauthoff Hill,,Newton,MA,02162,,
8441,175,2014-08-27T21:59:25Z,RES,,43949 Green Ridge Place,,Manassas,VA,22111,,
8442,850,2014-09-24T13:47:13Z,MAIL,,409 Loftsgordon Pass,,Flint,MI,48505,,
8443,875,2014-06-18T22:02:08Z,MAIL,,01462 Clyde Gallagher Lane,,Pittsburgh,PA,15240,,
8444,1,2014-02-26T07:24:12Z,RES,,0 Raven Park,,Cincinnati,OH,45243,,
8445,673,2014-04-02T01:04:29Z,MAIL,,7562 Morrow Plaza,,Newton,MA,02162,,
8446,51,2014-05-23T14:05:06Z,RES,,45047 Beilfuss Street,,Cincinnati,OH,45249,,
8447,787,2014-03-30T19:05:09Z,RES,,9701 Northport Point,,Orange,CA,92867,,
8448,552,2014-08-06T17:38:07Z,MAIL,,86 Vera Street,,Stamford,CT,06922,,
8449,978,2014-04-28T09:53:35Z,RES,,932 Laurel Park,,Gulfport,MS,39505,,
8450,356,2014-06-09T12:52:39Z,MAIL,,0 Graedel Trail,,Sacramento,CA,95828,,
8451,841,2014-05-04T04:18:51Z,MAIL,,0380 Lukken Hill,,Charlotte,NC,28230,,
8452,395,2014-12-08T15:01:28Z,MAIL,,4974 Moulton Junction,,Reno,NV,89505,,
8453,407,2014-05-25T11:34:51Z,MAIL,,9 Debra Parkway,,Rochester,MN,55905,,
8454,542,2014-05-04T04:03:44Z,MAIL,,427 Duke Point,,Spokane,WA,99220,,
8455,130,2014-05-15T20:01:48Z,MAIL,,46555 Monica Hill,,Albuquerque,NM,87140,,
8456,723,2014-10-28T18:57:15Z,RES,,853 Swallow Trail,,Northridge,CA,91328,,
8457,593,2014-12-15T17:57:58Z,RES,,46 Straubel Avenue,,Dallas,TX,75392,,
8458,127,2014-06-25T08:48:01Z,RES,,5120 Kingsford Way,,Washington,DC,20540,,
8459,472,2014-04-07T22:30:08Z,RES,,30 Oakridge Way,,Sioux Falls,SD,57188,,
8460,133,2014-06-01T02:06:30Z,RES,,112 Arapahoe Circle,,San Angelo,TX,76905,,
8461,178,2014-03-09T05:47:44Z,RES,,10 Bobwhite Parkway,,Dulles,VA,20189,,
8462,167,2014-01-17T15:02:14Z,RES,,27 Farwell Park,,New York City,NY,10090,,
8463,973,2015-01-07T20:00:35Z,RES,,22553 Bluestem Point,,Kansas City,MO,64193,,
8464,737,2014-08-18T20:57:48Z,MAIL,,7579 Banding Court,,San Antonio,TX,78210,,
8465,768,2014-03-09T15:30:04Z,RES,,3228 Kedzie Hill,,Oceanside,CA,92056,,
8466,610,2014-10-26T01:20:45Z,RES,,183 Carberry Parkway,,Buffalo,NY,14220,,
8467,879,2014-05-29T05:12:58Z,MAIL,,6 Morningstar Drive,,San Luis Obispo,CA,93407,,
8468,384,2014-11-07T11:26:16Z,RES,,8303 Mayfield Center,,Muncie,IN,47306,,
8469,357,2014-11-12T06:23:37Z,MAIL,,795 Arkansas Crossing,,Topeka,KS,66642,,
8470,342,2014-10-14T07:34:39Z,MAIL,,767 Bayside Plaza,,Boca Raton,FL,33432,,
8471,541,2014-05-24T21:33:49Z,MAIL,,25603 Cambridge Circle,,Washington,DC,20220,,
8472,998,2015-01-05T23:48:33Z,RES,,804 Fremont Plaza,,Little Rock,AR,72204,,
8473,907,2014-03-28T18:39:14Z,RES,,87 Kingsford Hill,,Long Beach,CA,90831,,
8474,827,2014-07-31T02:09:45Z,RES,,2 Hallows Pass,,Minneapolis,MN,55407,,
8475,578,2014-03-14T18:56:07Z,RES,,5 Grayhawk Pass,,Santa Monica,CA,90405,,
8476,921,2014-04-23T14:23:46Z,MAIL,,7 Londonderry Way,,Rochester,NY,14646,,
8477,737,2014-04-18T14:43:01Z,RES,,9 1st Drive,,Columbus,OH,43226,,
8478,328,2014-06-26T12:18:28Z,RES,,2 Veith Drive,,Mansfield,OH,44905,,
8479,186,2014-04-24T13:48:32Z,MAIL,,761 Twin Pines Center,,Dayton,OH,45440,,
8480,78,2014-07-27T02:48:32Z,MAIL,,5747 Arkansas Park,,Sioux Falls,SD,57188,,
8481,723,2014-01-19T13:41:52Z,MAIL,,6502 Dunning Center,,Bradenton,FL,34210,,
8482,457,2014-12-21T05:33:42Z,RES,,171 Anderson Way,,Delray Beach,FL,33448,,
8483,166,2014-03-16T20:33:28Z,MAIL,,050 Dryden Trail,,Springfield,IL,62764,,
8484,163,2014-07-23T02:42:59Z,RES,,758 John Wall Junction,,Springfield,MA,01152,,
8485,699,2014-06-27T14:58:32Z,RES,,2 Dapin Parkway,,Phoenix,AZ,85020,,
8486,881,2014-10-02T16:45:00Z,MAIL,,5377 Loeprich Circle,,Springfield,MO,65810,,
8487,974,2014-04-22T05:00:02Z,RES,,1 Summerview Street,,El Paso,TX,88574,,
8488,465,2014-01-26T19:24:44Z,RES,,506 Dryden Crossing,,Birmingham,AL,35244,,
8489,432,2014-05-16T19:48:13Z,RES,,52638 Fremont Court,,Minneapolis,MN,55448,,
8490,440,2014-06-30T14:24:14Z,RES,,22977 Killdeer Street,,Las Vegas,NV,89120,,
8491,755,2014-10-30T17:16:58Z,MAIL,,26521 Knutson Alley,,Charlotte,NC,28247,,
8492,933,2014-01-26T15:12:33Z,MAIL,,39 Stang Park,,Washington,DC,20425,,
8493,988,2014-11-30T23:56:44Z,RES,,489 Dayton Lane,,Phoenix,AZ,85025,,
8494,378,2014-04-30T09:28:50Z,RES,,106 Buell Lane,,Knoxville,TN,37995,,
8495,200,2014-06-20T11:26:43Z,MAIL,,44 Drewry Way,,Baton Rouge,LA,70820,,
8496,803,2014-09-01T16:54:49Z,MAIL,,97982 Bunker Hill Plaza,,Midland,TX,79705,,
8497,332,2014-09-05T22:18:47Z,MAIL,,3 Village Trail,,Pasadena,CA,91125,,
8498,757,2014-03-26T12:00:17Z,MAIL,,6592 Nobel Way,,Omaha,NE,68124,,
8499,811,2014-06-10T09:55:48Z,RES,,4 Maryland Junction,,Albuquerque,NM,87195,,
8500,490,2014-05-18T01:44:34Z,RES,,7510 Ronald Regan Court,,Saint Petersburg,FL,33742,,
8501,365,2014-10-31T07:58:47Z,RES,,3 Carpenter Avenue,,Chula Vista,CA,91913,,
8502,591,2014-06-21T00:57:57Z,MAIL,,790 Mallard Way,,Raleigh,NC,27626,,
8503,822,2014-09-01T06:07:16Z,MAIL,,67534 Shoshone Hill,,Phoenix,AZ,85062,,
8504,560,2014-07-05T09:05:03Z,RES,,16725 Manufacturers Crossing,,Oklahoma City,OK,73109,,
8505,700,2014-05-21T18:56:28Z,RES,,72 Anniversary Drive,,Fort Pierce,FL,34981,,
8506,171,2014-08-02T11:35:45Z,RES,,04 Gerald Hill,,Memphis,TN,38136,,
8507,122,2014-10-20T02:29:16Z,MAIL,,65 Roth Terrace,,Montgomery,AL,36134,,
8508,631,2014-08-15T02:41:12Z,MAIL,,805 8th Parkway,,Arlington,VA,22225,,
8509,141,2014-05-10T15:41:08Z,RES,,6261 Troy Center,,Salt Lake City,UT,84105,,
8510,898,2014-09-02T00:49:45Z,RES,,01246 Summit Drive,,Muskegon,MI,49444,,
8511,337,2014-06-20T14:30:14Z,RES,,4 Welch Circle,,New York City,NY,10105,,
8512,580,2014-04-26T16:04:19Z,MAIL,,79 Stang Park,,New York City,NY,10150,,
8513,522,2014-05-20T00:43:11Z,MAIL,,629 Schiller Court,,San Bernardino,CA,92405,,
8514,761,2014-06-12T12:54:46Z,MAIL,,3 Norway Maple Way,,Saint Louis,MO,63158,,
8515,559,2014-09-19T11:24:44Z,RES,,3 Northview Junction,,Huntsville,TX,77343,,
8516,207,2014-05-19T03:14:32Z,RES,,5 Beilfuss Avenue,,Topeka,KS,66617,,
8517,376,2014-04-18T21:13:16Z,MAIL,,3059 Hauk Road,,Richmond,VA,23203,,
8518,183,2014-02-19T22:28:24Z,MAIL,,45 Claremont Junction,,Richmond,VA,23277,,
8519,534,2014-09-10T17:31:50Z,MAIL,,1 Johnson Pass,,Virginia Beach,VA,23471,,
8520,454,2014-02-23T04:50:22Z,MAIL,,4403 John Wall Lane,,Pinellas Park,FL,34665,,
8521,709,2014-06-14T13:04:54Z,RES,,7 Mosinee Court,,Trenton,NJ,08638,,
8522,962,2014-01-15T06:46:47Z,RES,,1178 Barby Park,,El Paso,TX,88579,,
8523,805,2014-05-14T23:49:29Z,RES,,09744 Annamark Center,,San Francisco,CA,94154,,
8524,415,2014-10-22T01:42:58Z,RES,,1 Talisman Center,,Houston,TX,77299,,
8525,149,2014-03-20T14:46:39Z,MAIL,,148 Declaration Parkway,,Newark,NJ,07188,,
8526,935,2014-04-16T14:10:21Z,RES,,27 Pleasure Junction,,Saint Louis,MO,63143,,
8527,818,2014-02-13T11:33:22Z,MAIL,,238 Helena Point,,Aurora,IL,60505,,
8528,71,2014-07-30T11:20:47Z,RES,,3408 Arapahoe Alley,,El Paso,TX,88589,,
8529,859,2014-02-12T20:00:58Z,RES,,92541 Aberg Street,,Gulfport,MS,39505,,
8530,569,2014-09-10T07:00:45Z,RES,,7 Derek Lane,,Greensboro,NC,27409,,
8531,249,2014-05-19T13:25:43Z,MAIL,,2 Grim Park,,Moreno Valley,CA,92555,,
8532,520,2014-03-25T19:30:10Z,RES,,576 Stuart Center,,Jacksonville,FL,32220,,
8533,845,2014-09-19T10:45:06Z,RES,,964 Becker Lane,,Raleigh,NC,27690,,
8534,924,2014-11-13T06:45:36Z,RES,,5 Vermont Hill,,Bakersfield,CA,93311,,
8535,418,2014-07-13T21:40:31Z,MAIL,,0 Green Avenue,,Jacksonville,FL,32209,,
8536,15,2014-02-11T19:05:15Z,RES,,05941 Coleman Hill,,San Jose,CA,95194,,
8537,466,2014-04-12T05:52:36Z,RES,,7757 Hovde Crossing,,Akron,OH,44315,,
8538,147,2014-05-31T07:48:56Z,MAIL,,36112 Longview Hill,,Washington,DC,20404,,
8539,871,2014-11-13T06:08:01Z,RES,,927 Arrowood Junction,,Cincinnati,OH,45271,,
8540,63,2014-11-10T12:35:04Z,RES,,8 Kings Center,,Flushing,NY,11388,,
8541,338,2014-02-15T12:53:40Z,MAIL,,46936 Kinsman Hill,,Grand Rapids,MI,49505,,
8542,159,2014-08-13T16:17:25Z,MAIL,,14 Marcy Drive,,Irvine,CA,92619,,
8543,884,2014-11-06T10:41:55Z,RES,,34 Melrose Alley,,Houston,TX,77228,,
8544,731,2015-01-04T05:52:22Z,MAIL,,9126 Autumn Leaf Park,,Norfolk,VA,23520,,
8545,493,2014-01-21T02:21:14Z,RES,,040 Burning Wood Alley,,College Station,TX,77844,,
8546,70,2014-04-13T23:27:53Z,RES,,0775 Mandrake Plaza,,Des Moines,IA,50369,,
8547,987,2014-04-20T04:50:58Z,RES,,432 Vahlen Circle,,Baltimore,MD,21229,,
8548,491,2014-12-02T14:21:27Z,MAIL,,5 Cottonwood Plaza,,Escondido,CA,92030,,
8549,799,2014-04-20T15:14:19Z,MAIL,,51 Stang Point,,Saint Paul,MN,55188,,
8550,496,2014-03-20T09:12:26Z,RES,,836 Bashford Street,,Norwalk,CT,06854,,
8551,611,2014-08-20T02:51:32Z,RES,,68871 Lukken Plaza,,Shreveport,LA,71130,,
8552,244,2014-10-28T04:58:22Z,RES,,0337 Sommers Terrace,,El Paso,TX,79999,,
8553,836,2014-07-20T23:17:21Z,RES,,9 Harbort Way,,Oklahoma City,OK,73173,,
8554,214,2014-05-10T22:45:11Z,MAIL,,45 Straubel Pass,,Flushing,NY,11388,,
8555,254,2014-06-11T15:32:28Z,RES,,5 Warbler Way,,Waterbury,CT,06726,,
8556,904,2014-09-12T20:59:40Z,RES,,768 Nobel Street,,White Plains,NY,10633,,
8557,705,2014-07-25T07:22:08Z,MAIL,,55 Lyons Lane,,Pasadena,CA,91186,,
8558,18,2015-01-02T19:18:55Z,MAIL,,08 Springview Point,,Waco,TX,76711,,
8559,137,2014-01-26T14:46:03Z,RES,,08088 Hoard Junction,,Salt Lake City,UT,84105,,
8560,909,2014-07-05T15:16:12Z,MAIL,,2173 Oriole Parkway,,Des Moines,IA,50330,,
8561,664,2014-07-17T19:39:40Z,MAIL,,1 Golf Course Trail,,Washington,DC,20016,,
8562,607,2014-05-01T18:00:25Z,RES,,5372 Stone Corner Parkway,,Canton,OH,44705,,
8563,687,2014-11-07T12:58:11Z,MAIL,,41 Clemons Parkway,,Bakersfield,CA,93399,,
8564,344,2014-01-22T06:16:51Z,MAIL,,83622 Hoepker Pass,,New Haven,CT,06538,,
8565,176,2014-09-13T10:31:55Z,MAIL,,89 Homewood Hill,,Jamaica,NY,11407,,
8566,457,2014-06-13T16:53:14Z,MAIL,,638 Harbort Center,,Cleveland,OH,44111,,
8567,252,2014-03-23T10:54:37Z,RES,,6 Nevada Court,,Gadsden,AL,35905,,
8568,99,2014-06-13T20:22:45Z,MAIL,,86150 Mendota Plaza,,Hialeah,FL,33018,,
8569,909,2014-11-25T07:32:23Z,RES,,5667 Petterle Circle,,Nashville,TN,37220,,
8570,504,2014-11-02T05:26:40Z,MAIL,,16925 Lyons Point,,Bronx,NY,10459,,
8571,877,2014-11-18T11:14:55Z,RES,,91283 Doe Crossing Terrace,,Hartford,CT,06160,,
8572,209,2014-04-02T02:28:43Z,RES,,26345 Monterey Road,,El Paso,TX,79945,,
8573,301,2014-11-03T17:41:28Z,MAIL,,7845 Oriole Lane,,Trenton,NJ,08638,,
8574,620,2014-08-29T23:57:24Z,MAIL,,3539 Stuart Street,,Santa Fe,NM,87592,,
8575,160,2014-12-05T19:00:12Z,MAIL,,20338 Randy Trail,,Topeka,KS,66642,,
8576,325,2014-04-17T22:58:12Z,RES,,0154 Pine View Alley,,Suffolk,VA,23436,,
8577,574,2014-07-05T05:50:54Z,RES,,94898 Stang Trail,,Spartanburg,SC,29319,,
8578,229,2014-10-27T00:52:05Z,RES,,1 Daystar Junction,,New York City,NY,10009,,
8579,350,2014-06-10T17:29:30Z,MAIL,,072 Walton Lane,,Charlotte,NC,28210,,
8580,716,2014-11-13T23:39:42Z,MAIL,,11202 Lighthouse Bay Alley,,Little Rock,AR,72231,,
8581,383,2014-06-05T10:03:54Z,RES,,53 Claremont Parkway,,Atlanta,GA,30351,,
8582,1000,2014-03-03T20:35:26Z,RES,,430 Hagan Crossing,,Omaha,NE,68110,,
8583,863,2014-09-04T15:33:33Z,RES,,1152 Hermina Alley,,Cincinnati,OH,45254,,
8584,443,2015-01-06T07:39:46Z,RES,,2740 Boyd Circle,,Shreveport,LA,71105,,
8585,67,2014-06-28T08:42:44Z,RES,,47816 Boyd Alley,,Bakersfield,CA,93305,,
8586,11,2014-06-07T23:27:10Z,MAIL,,447 Jay Parkway,,Stockton,CA,95298,,
8587,427,2014-07-06T17:30:39Z,RES,,711 Kensington Court,,Cincinnati,OH,45223,,
8588,74,2014-11-30T14:11:32Z,MAIL,,0049 Onsgard Terrace,,Pittsburgh,PA,15274,,
8589,387,2014-10-07T09:42:54Z,RES,,15474 Oxford Street,,Phoenix,AZ,85010,,
8590,998,2014-08-27T12:04:08Z,RES,,0016 Fairview Crossing,,Mobile,AL,36689,,
8591,627,2014-02-19T17:56:06Z,MAIL,,05152 Oak Drive,,Akron,OH,44329,,
8592,328,2014-01-21T08:45:56Z,MAIL,,736 Jay Point,,Minneapolis,MN,55441,,
8593,748,2014-02-19T01:38:20Z,RES,,5577 Briar Crest Drive,,New York City,NY,10120,,
8594,414,2014-12-07T21:08:17Z,RES,,61 Knutson Lane,,Green Bay,WI,54305,,
8595,128,2014-05-06T13:50:16Z,RES,,675 Troy Drive,,Gaithersburg,MD,20883,,
8596,447,2014-12-03T01:20:51Z,RES,,9007 Hagan Hill,,Great Neck,NY,11024,,
8597,852,2014-01-26T22:53:14Z,MAIL,,756 Duke Pass,,Philadelphia,PA,19184,,
8598,45,2014-05-10T20:43:52Z,MAIL,,17 Stang Pass,,Sacramento,CA,94280,,
8599,802,2014-10-03T06:16:19Z,RES,,9079 Buena Vista Point,,Jamaica,NY,11480,,
8600,682,2014-01-23T11:29:35Z,RES,,732 Hagan Alley,,Harrisburg,PA,17140,,
8601,231,2014-02-16T08:51:20Z,RES,,36 Lukken Center,,New Orleans,LA,70142,,
8602,253,2014-07-31T23:12:30Z,MAIL,,70 Pierstorff Pass,,Mesa,AZ,85205,,
8603,950,2014-05-10T20:28:56Z,RES,,742 Bartillon Point,,Philadelphia,PA,19178,,
8604,152,2014-09-23T18:55:19Z,RES,,40 Beilfuss Pass,,El Paso,TX,88558,,
8605,987,2014-02-03T18:48:45Z,MAIL,,0 Pleasure Pass,,Tyler,TX,75799,,
8606,530,2014-06-05T19:43:02Z,RES,,993 Anzinger Junction,,Phoenix,AZ,85053,,
8607,847,2014-11-14T04:15:38Z,MAIL,,09510 Hintze Trail,,Albuquerque,NM,87140,,
8608,108,2014-12-18T05:18:52Z,MAIL,,3 Hauk Alley,,Dayton,OH,45426,,
8609,828,2014-10-30T14:08:34Z,MAIL,,525 Surrey Alley,,Ashburn,VA,22093,,
8610,400,2014-04-08T20:10:33Z,MAIL,,73820 6th Hill,,Oklahoma City,OK,73179,,
8611,732,2014-12-31T16:52:11Z,MAIL,,9740 Sachs Way,,New Orleans,LA,70187,,
8612,116,2014-12-02T20:30:05Z,MAIL,,27 Graedel Parkway,,Portland,OR,97229,,
8613,789,2014-05-13T12:10:44Z,MAIL,,76840 Washington Pass,,Pittsburgh,PA,15225,,
8614,192,2014-08-22T16:30:42Z,MAIL,,574 Spaight Street,,Utica,NY,13505,,
8615,373,2014-10-30T08:26:02Z,MAIL,,1 Petterle Junction,,Orlando,FL,32885,,
8616,400,2014-09-20T05:00:56Z,MAIL,,6032 Morningstar Road,,Los Angeles,CA,90087,,
8617,432,2014-06-03T09:39:19Z,MAIL,,83 Gina Park,,Montpelier,VT,05609,,
8618,376,2014-08-07T01:29:23Z,MAIL,,6963 Crownhardt Parkway,,New Orleans,LA,70160,,
8619,198,2014-10-13T18:14:31Z,RES,,7 Cardinal Road,,Hampton,VA,23663,,
8620,295,2014-07-19T09:20:43Z,MAIL,,526 Tony Place,,Worcester,MA,01654,,
8621,150,2014-02-26T15:26:49Z,RES,,548 Hanson Circle,,San Francisco,CA,94164,,
8622,655,2014-05-20T17:19:13Z,MAIL,,2 Dixon Alley,,Aiken,SC,29805,,
8623,178,2014-11-20T22:29:25Z,RES,,15474 Hudson Way,,Birmingham,AL,35295,,
8624,743,2014-12-18T23:56:02Z,RES,,4177 Toban Plaza,,Hollywood,FL,33028,,
8625,606,2014-09-25T22:07:53Z,MAIL,,244 Talmadge Point,,Oklahoma City,OK,73114,,
8626,642,2014-12-16T06:14:23Z,MAIL,,36 Green Ridge Pass,,Round Rock,TX,78682,,
8627,728,2014-08-11T12:17:25Z,RES,,64 Cody Trail,,Cleveland,OH,44130,,
8628,919,2014-02-21T09:48:06Z,RES,,9 Mitchell Parkway,,Portland,OR,97201,,
8629,635,2014-05-30T15:10:32Z,RES,,2 Havey Hill,,Tyler,TX,75710,,
8630,510,2014-02-21T06:46:46Z,MAIL,,1997 Northview Terrace,,Tyler,TX,75710,,
8631,927,2014-07-11T19:43:56Z,RES,,70 Bluestem Circle,,Birmingham,AL,35295,,
8632,446,2014-04-06T18:09:08Z,MAIL,,71 Red Cloud Center,,Dayton,OH,45414,,
8633,166,2014-06-25T05:48:31Z,MAIL,,8459 Marcy Crossing,,New York City,NY,10120,,
8634,891,2014-11-08T13:02:43Z,MAIL,,031 Sauthoff Street,,Jamaica,NY,11447,,
8635,354,2014-03-27T19:22:58Z,MAIL,,6922 Grayhawk Center,,New York City,NY,10170,,
8636,711,2014-12-16T11:32:23Z,MAIL,,84064 Kennedy Center,,Palmdale,CA,93591,,
8637,571,2014-11-09T01:21:03Z,MAIL,,9773 John Wall Court,,Oklahoma City,OK,73109,,
8638,165,2014-02-09T12:21:56Z,MAIL,,72 Ruskin Pass,,Orlando,FL,32825,,
8639,320,2014-05-01T10:55:03Z,RES,,5 Carioca Pass,,Rochester,NY,14624,,
8640,842,2014-07-19T12:56:19Z,MAIL,,36617 Farragut Junction,,Salt Lake City,UT,84125,,
8641,390,2014-09-11T00:54:04Z,RES,,01588 Monterey Park,,Salem,OR,97312,,
8642,452,2014-03-17T14:48:32Z,MAIL,,9674 Oriole Road,,Tulsa,OK,74103,,
8643,357,2014-03-10T10:58:32Z,MAIL,,65 Hauk Center,,Atlanta,GA,30386,,
8644,146,2014-09-20T18:37:02Z,MAIL,,1857 Northwestern Circle,,El Paso,TX,79955,,
8645,446,2014-01-26T03:27:38Z,MAIL,,2 Knutson Trail,,Birmingham,AL,35205,,
8646,933,2014-03-25T15:56:23Z,MAIL,,95 Pierstorff Trail,,Cleveland,OH,44118,,
8647,658,2014-11-12T01:09:10Z,MAIL,,187 Dovetail Terrace,,Washington,DC,20425,,
8648,351,2014-09-27T23:39:00Z,MAIL,,7 Lawn Trail,,Washington,DC,20057,,
8649,894,2014-09-14T01:44:16Z,MAIL,,55 Oneill Court,,Evanston,IL,60208,,
8650,957,2014-06-14T17:45:58Z,MAIL,,86626 Pine View Parkway,,Louisville,KY,40220,,
8651,498,2014-12-02T05:21:27Z,MAIL,,528 David Alley,,Akron,OH,44321,,
8652,152,2014-02-03T18:53:14Z,RES,,4 Atwood Hill,,Springfield,MA,01152,,
8653,414,2014-11-23T06:33:39Z,MAIL,,5910 Del Mar Center,,Charleston,SC,29424,,
8654,155,2014-01-19T13:52:31Z,RES,,1 Bashford Avenue,,Wichita,KS,67220,,
8655,489,2014-11-17T11:05:52Z,RES,,324 Drewry Alley,,Rochester,NY,14652,,
8656,788,2015-01-04T12:56:15Z,RES,,8 Union Junction,,Denver,CO,80228,,
8657,754,2014-09-23T03:10:12Z,MAIL,,53 Stang Alley,,Detroit,MI,48211,,
8658,830,2014-08-28T13:51:35Z,MAIL,,4348 Longview Hill,,Rochester,NY,14614,,
8659,543,2014-04-12T09:44:13Z,RES,,08 Monica Crossing,,Beaumont,TX,77705,,
8660,895,2014-10-08T19:39:49Z,RES,,135 Washington Street,,Springfield,IL,62723,,
8661,983,2014-06-11T23:51:14Z,RES,,4853 Meadow Valley Crossing,,Knoxville,TN,37924,,
8662,14,2014-02-17T19:04:53Z,MAIL,,0403 Everett Alley,,Tucson,AZ,85737,,
8663,86,2014-10-30T18:55:18Z,MAIL,,2790 Reinke Avenue,,Jacksonville,FL,32259,,
8664,889,2014-07-04T16:42:24Z,RES,,0262 Melrose Place,,Houston,TX,77080,,
